,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code,restaurant_id,price_integer
101,Rosati's Pizza Of Chicago,pizza,Pizza,2.5,,46,"['953 W Diversey Pkwy', 'Chicago, IL 60614']",953 W Diversey Pkwy,,,Chicago,41.93238,-87.6535,60614,z3duTWqEDWbAWUZ-QYRjRw,
102,Chicago's Pizza,pizza,Pizza,3.5,$$,356,"['3114 N Lincoln Ave', 'Chicago, IL 60657']",3114 N Lincoln Ave,,,Chicago,41.93823109,-87.66691226,60657,LTN3XjcJzcES6BorjiP7mw,2
103,Que Rico,mexican,Mexican,3.5,$$,156,"['2814 N Southport Ave', 'Chicago, IL 60657']",2814 N Southport Ave,,,Chicago,41.93298,-87.6639,60657,FLyMB-UxzU6h9oXe_F9JMQ,2
104,Side Street Saloon,divebars,Dive Bars,4,$,123,"['1456 W George St', 'Chicago, IL 60657']",1456 W George St,,,Chicago,41.93451,-87.66588,60657,afc3JvXhp23qixbC9atBkA,1
105,Papacito's Mexican Grille,beverage_stores,Beverage Store,3.5,$$,130,"['2960 N Lincoln Ave', 'Chicago, IL 60657']",2960 N Lincoln Ave,,,Chicago,41.93549,-87.66319,60657,HcgFeck8p8EKpQXNQ-ziBw,2
106,Doppio Coffee House,coffee,Coffee & Tea,5,$$,73,"['3054 N Greenview Ave', 'Chicago, IL 60657']",3054 N Greenview Ave,,,Chicago,41.937677,-87.666299,60657,L4qQW096fqVb-YskA2y2Jw,2
107,Soupbox,soup,Soup,3.5,$$,609,"['2943 N Broadway St', 'Chicago, IL 60657']",2943 N Broadway St,,,Chicago,41.936229,-87.644115,60657,kr2ipJbSnYUYI0fdwQizaw,2
108,Rise Up,cafes,Cafes,4,,51,"['2909 N Broadway St', 'Chicago, IL 60657']",2909 N Broadway St,,,Chicago,41.93529,-87.64399,60657,gzsjJPNqulh9V60w-Z8Ojw,
109,Chubby Pies,pizza,Pizza,1,,1,"['926 W Diversey Pkwy', 'Chicago, IL 60614']",926 W Diversey Pkwy,,,Chicago,41.93281106,-87.65237108,60614,Mhio13b3o_BHZSOzH_vfbA,
110,Cesar's Killer Margaritas - Broadway,mexican,Mexican,3,$$,754,"['2924 N Broadway', 'Chicago, IL 60657']",2924 N Broadway,,,Chicago,41.9357037,-87.6444198,60657,bIjMKGbv8AQh7RmamaDzoQ,2
111,Chipmonks,burgers,Burgers,3.5,$,138,"['438 W Diversey Pkwy', 'Chicago, IL 60614']",438 W Diversey Pkwy,,,Chicago,41.933009,-87.640989,60614,u_qD0BZwu3JFtojDd277lQ,1
112,El Presidente Restaurant,mexican,Mexican,3,$,187,"['2558 N Ashland Ave', 'Chicago, IL 60614']",2558 N Ashland Ave,,,Chicago,41.92865,-87.6686,60614,J9hYKDuqRdoc724iUcTqiw,1
113,QDOBA Mexican Eats,mexican,Mexican,3.5,$,74,"['957 W Diversey Pkwy', 'Chicago, IL 60614']",957 W Diversey Pkwy,,,Chicago,41.9323791,-87.6534869,60614,zW2RLcEANks8u6oWBZgDpw,1
114,Dolce Cocina and Deli,breakfast_brunch,Breakfast & Brunch,3.5,,7,"['2523 N Clark St', 'Chicago, IL 60614']",2523 N Clark St,,,Chicago,41.92851,-87.64201,60614,n9NPpa7eQBgDZCxJlY5_Gw,
115,HI-VIBE Superfood Juicery,juicebars,Juice Bars & Smoothies,4.5,,24,"['2904 N Ashland Ave', 'Chicago, IL 60657']",2904 N Ashland Ave,,,Chicago,41.934404,-87.6690434,60657,P88WaOQUOm8KqPs7e3qfFw,
116,Duffy's Tavern & Grille,sportsbars,Sports Bars,3,$$,474,"['420 W Diversey Pkwy', 'Chicago, IL 60614']",420 W Diversey Pkwy,,,Chicago,41.93318558,-87.64038086,60614,wsja_vbLuRYTksE2TMMJUw,2
117,Renaldi's After Dark,pizza,Pizza,3.5,$,24,"['2831 N Broadway', 'Chicago, IL 60657']",2831 N Broadway,,,Chicago,41.93368248,-87.64457283,60657,eXA06pE_xHi3i_GYNs0ueg,1
118,Burger King,hotdogs,Fast Food,3,$,24,"['748 W Diversey Pkwy', 'Chicago, IL 60614']",748 W Diversey Pkwy,,,Chicago,41.93302606,-87.64833033,60614,MBnYzkBdKO4LJKVxDlxlXA,1
119,Domino's Pizza,pizza,Pizza,2.5,$,124,"['3103 N Clark St', 'Chicago, IL 60657']",3103 N Clark St,,,Chicago,41.937978,-87.6488803,60657,hwrBNgqg95B09sJpTqDUPg,1
120,Lincoln Park Sarpino's,pizza,Pizza,2.5,$,191,"['1149 W Diversey Pkwy', 'Chicago, IL 60614']",1149 W Diversey Pkwy,,,Chicago,41.9324251,-87.6578199,60614,vKOjsYCp3dbXQxRZtZ-Aiw,1
121,New Tokyo,japanese,Japanese,3.5,$$,221,"['3139 N Broadway St', 'Chicago, IL 60657']",3139 N Broadway St,,,Chicago,41.93895,-87.64414,60657,pqO59Dor8BZGJsDvlJshrQ,2
122,The Hidden Shamrock,irish,Irish,3.5,$$,172,"['2723 N Halsted St', 'Chicago, IL 60614']",2723 N Halsted St,,,Chicago,41.932285,-87.648622,60614,SWQxXlF7EnWDxz8I8pB6NQ,2
123,Firecakes Donuts,donuts,Donuts,4,$,352,"['2453 N Clark St', 'Chicago, IL 60614']",2453 N Clark St,,,Chicago,41.92696,-87.641186,60614,kcTO5R9SPjQCe2DMiFkOKw,1
124,Cameron's Delight,icecream,Ice Cream & Frozen Yogurt,3.5,$,57,"['1401 W Diversey Ave', 'Chicago, IL 60614']",1401 W Diversey Ave,,,Chicago,41.9322299,-87.66378,60614,oxCak7wXxmR7dZNpKWLYpQ,1
125,Taco Bell,mexican,Mexican,2.5,,28,"['3001 N. Broadway', 'Chicago, IL 60657']",3001 N. Broadway,,,Chicago,41.936745,-87.644161,60657,s_cCarFy4P_ScN6BKPITgA,
126,Potbelly Sandwich Shop,sandwiches,Sandwiches,3,$,67,"['959 W Diversey Pkwy', 'Chicago, IL 60614']",959 W Diversey Pkwy,,,Chicago,41.93230343,-87.65367198,60614,E2F4_VcznW70W9xcOuMTOw,1
127,Subway,sandwiches,Sandwiches,2,$,19,"['3021 N Clark St', 'Space 3', 'Chicago, IL 60657']",3021 N Clark St,Space 3,,Chicago,41.9371785,-87.64801341,60657,qIXhlUpa78feU4jl-V1AEQ,1
128,Taco & Burrito Express,mexican,Mexican,3.5,$,83,"['2540 N Halsted St', 'Chicago, IL 60614']",2540 N Halsted St,,,Chicago,41.92850113,-87.64920807,60614,iOnNU9w7vFte8H0mRiTcAA,1
129,Honey Baked Ham Company,sandwiches,Sandwiches,4,$,72,"['2815 N Ashland', 'Chicago, IL 60657']",2815 N Ashland,,,Chicago,41.93296714,-87.66780858,60657,7iGoDSMMbJH79CxhB7nL1g,1
130,Jimmy John's,hotdogs,Fast Food,2,$,53,"['3041 N Lincoln', 'Chicago, IL 60657']",3041 N Lincoln,,,Chicago,41.93723,-87.66474,60657,XeJB7tgcHWtmPoYJCiMNtA,1
131,Tikka Masala Taco House,indpak,Indian,4,,5,"['2652 N Halsted St', 'Chicago, IL 60614']",2652 N Halsted St,,,Chicago,41.930289,-87.649019,60614,6WszTqdUFMqsMhhKeBjxTw,
132,Pizza Hut,pizza,Pizza,2,$,91,"['3009 N Clark St', 'Chicago, IL 60657']",3009 N Clark St,,,Chicago,41.93681909,-87.64759489,60657,FTO0ReVRj7rz-j3GUojb1w,1
133,Raj Darbar,indpak,Indian,3.5,$$,384,"['2660 N Halsted St', 'Chicago, IL 60614']",2660 N Halsted St,,,Chicago,41.930889,-87.64911227,60614,LrTJPD0wO8L_zBbWwzbirg,2
134,Taqueria Si Senor,mexican,Mexican,3,,2,"['3114 N Lincoln Ave', 'Chicago, IL 60657']",3114 N Lincoln Ave,,,Chicago,41.938126,-87.667007,60657,jsoY44fLO2GldCPWXW6Rsg,
135,Chipotle Mexican Grill,mexican,Mexican,3,$,90,"['610 W Diversey Pkwy', 'Chicago, IL 60614']",610 W Diversey Pkwy,,,Chicago,41.9330251,-87.64420581,60614,QY_B6ElZMv56rHoPklfJlg,1
136,Jet's Pizza,pizza,Pizza,3,$,244,"['2811 N Ashland Ave', 'Chicago, IL 60657']",2811 N Ashland Ave,,,Chicago,41.93301,-87.668,60657,6OU29ckrzBUV3Hx_IRwC6w,1
137,Boston Market,tradamerican,American (Traditional),3,$,66,"['3020 N Ashland Ave', 'Chicago, IL 60657']",3020 N Ashland Ave,,,Chicago,41.93673541,-87.66888611,60657,Whm6z5A8IbPQu2_KgnOWvw,1
138,Taco Bell,hotdogs,Fast Food,4,$,360,"['2575 North Clybourn', 'Chicago, IL 60614']",2575 North Clybourn,,,Chicago,41.928279,-87.673393,60614,MAnqkx5fDLCkI5TZdmyeDw,1
139,St. Joseph's Hospital - Lake Shore Cafe,cafes,Cafes,3.5,$,8,"['2900 N Lake Shore Dr', 'Chicago, IL 60657']",2900 N Lake Shore Dr,,,Chicago,41.9348488,-87.6369019,60657,hBz6xP_kMfmY-yhT92m_KA,1
140,Panda Express,chinese,Chinese,3,$,43,"['1730 W. Fullerton Ave.', '25', 'Chicago, IL 60614']",1730 W. Fullerton Ave.,25,,Chicago,41.92695302,-87.67334667,60614,TDqJMvNVEpbUkOy2qdwS1w,1
141,McDonald's,burgers,Burgers,2,$,71,"['2635 N Clark St', 'Chicago, IL 60614']",2635 N Clark St,,,Chicago,41.93075729,-87.64342189,60614,baQyG8F5DjoZn7yrn91bXA,1
142,Chipotle Mexican Grill,mexican,Mexican,2.5,$,63,"['2809 N Ashland Ave', 'Chicago, IL 60657']",2809 N Ashland Ave,,,Chicago,41.932835,-87.66802509,60657,eRIFLL6ylLLqo2pEq0EF-Q,1
143,Jimmy John's,sandwiches,Sandwiches,2.5,$,29,"['2810 N Clark St', 'Chicago, IL 60657']",2810 N Clark St,,,Chicago,41.933183,-87.645411,60657,eiZbBya9DNCNjSiDleBdrw,1
144,Mr Submarine,sandwiches,Sandwiches,3,$,54,"['1525 W Fullerton Ave', 'Chicago, IL 60614']",1525 W Fullerton Ave,,,Chicago,41.9249099,-87.66665,60614,EdKG2DIWoHR2W7gc49N4rg,1
145,Wingstop,chicken_wings,Chicken Wings,2.5,$,108,"['2634 N Clark St', 'Chicago, IL 60614']",2634 N Clark St,,,Chicago,41.9304481,-87.6439395,60614,7i4vd2_0UiR02UBuezw91g,1
146,Panera Bread,sandwiches,Sandwiches,2.5,$$,165,"['1938 W Fullerton Avenue', 'Suite C', 'Chicago, IL 60614']",1938 W Fullerton Avenue,Suite C,,Chicago,41.92529775,-87.67733757,60614,VRjYD_vaMXx_svKuBOkw5A,2
147,Super Burrito,restaurants,Restaurants,1,,1,"['2933 N Broadway St', 'Chicago, IL 60657']",2933 N Broadway St,,,Chicago,41.9357679,-87.6440702,60657,KplgTg4ADTHK2Qn3ofW1zA,
148,Wendy's,hotdogs,Fast Food,2.5,$,89,"['2312 North Ashland', 'Chicago, IL 60614']",2312 North Ashland,,,Chicago,41.923805,-87.668798,60614,Jon68Rk5E48F4TZkJA0enQ,1
149,Papa Johns Pizza,pizza,Pizza,2,$,109,"['2640 N. Clark', 'Chicago, IL 60614']",2640 N. Clark,,,Chicago,41.9306578,-87.6439047,60614,A24z7Pf-8gfaGjgGcvbjtQ,1
150,McDonald's,hotdogs,Fast Food,2,$,56,"['2834 N Ashland Ave', 'Chicago, IL 60657']",2834 N Ashland Ave,,,Chicago,41.933565,-87.66886,60657,QyC6SqdhOvvEuknN9SZqzw,1
151,Burger King,hotdogs,Fast Food,2,$,45,"['1401 W', 'Chicago, IL 60614']",1401 W,,,Chicago,41.92503911,-87.6635421,60614,qLY1loUEZqFvkxLhIStB3w,1
152,Popeyes Louisiana Kitchen,hotdogs,Fast Food,3,$,67,"['1949 Fullerton Ave', 'Chicago, IL 60614']",1949 Fullerton Ave,,,Chicago,41.924813,-87.677562,60614,SHQHv_wyzQNYul8435YKKQ,1
153,Subway,sandwiches,Sandwiches,3,$,14,"['2825 N Ashland Ave', 'Chicago, IL 60657']",2825 N Ashland Ave,,,Chicago,41.93320515,-87.6678059,60657,hFfMA1pDFaiSDIlQTQI1LA,1
154,Chuck E. Cheese,pizza,Pizza,2.5,$$,54,"['1830 W Fullerton Ave', 'Chicago, IL 60614']",1830 W Fullerton Ave,,,Chicago,41.92659428,-87.67408874,60614,Cu9FCMT96xSZEWz-tHIzrw,2
155,Domino's Pizza,chicken_wings,Chicken Wings,2.5,$,16,"['2401 Clybourn Ave', 'Chicago, IL 60614']",2401 Clybourn Ave,,,Chicago,41.92543,-87.66932,60614,zI6oz0AafHl031gWO3KG8A,1
156,McDonald's,burgers,Burgers,2.5,$,30,"['1737 W Fullerton', 'Chicago, IL 60614']",1737 W Fullerton,,,Chicago,41.92476162,-87.67192616,60614,B0R6qUp5jKZJO1Vd7InJlQ,1
157,Subway,sandwiches,Sandwiches,3.5,$,6,"['1917 W Fullerton Ave', 'Chicago, IL 60614']",1917 W Fullerton Ave,,,Chicago,41.92487081,-87.67655978,60614,Z-QRBIl-bvh06GNFh0Igvw,1
158,Original Chicago American Polish Food Truck,foodtrucks,Food Trucks,2,,1,"['2601 N Clybourn Ave', 'Chicago, IL 60614']",2601 N Clybourn Ave,,,Chicago,41.93002212,-87.67215398,60614,1fGdDVNRrGk_hViITtfHXw,
159,Domino's Pizza,pizza,Pizza,2.5,$,80,"['2455 W Fullerton Ave', 'Chicago, IL 60647']",2455 W Fullerton Ave,,,Chicago,41.9247551,-87.6896623,60647,wj6gXJkOxfuDIRYUOntw_w,1
160,Subway,sandwiches,Sandwiches,2.5,$,31,"['2300 N Milwaukee Ave', 'Chicago, IL 60647']",2300 N Milwaukee Ave,,,Chicago,41.92285836,-87.69755932,60647,quuzoGbi-EHSGwMcXB1RbA,1
161,Taqueria Vargas,tex-mex,Tex-Mex,3.5,$,40,"['7152 N California Ave', 'Chicago, IL 60645']",7152 N California Ave,,,Chicago,42.01167105,-87.699962,60645,WWwQ6_hmib7pPxM72DD7Hw,1
162,Hamachi Sushi Bar,kosher,Kosher,3.5,$$,54,"['2801 W Howard St', 'Chicago, IL 60645']",2801 W Howard St,,,Chicago,42.01919321,-87.6997246,60645,w5QOGBCKILUkZrZcS0osQA,2
163,Main Pizza Chalavi,kosher,Kosher,3.5,$$,22,"['2839 W Touhy Ave', 'Chicago, IL 60645']",2839 W Touhy Ave,,,Chicago,42.01185204,-87.70115903,60645,xG6EmOB38CX0O1Ypv5pzMQ,2
164,Sukhadia Sweets and Snacks,desserts,Desserts,3,$,168,"['2559 W Devon Ave', 'Chicago, IL 60659']",2559 W Devon Ave,,,Chicago,41.99739,-87.6945,60659,z7F0hlSC3j9M5dVI03JxDg,1
165,Top One Thai,thai,Thai,3,,1,"['2739 W Touhy Ave', 'Chicago, IL 60657']",2739 W Touhy Ave,,,Chicago,42.01182938,-87.69898224,60657,vsoANcTNT2-khJ9a-zkqJQ,
166,Venus Restaurant,mideastern,Middle Eastern,1,$,1,"['7156 N California Ave', 'Chicago, IL 60645']",7156 N California Ave,,,Chicago,42.0117979,-87.6998449,60645,kCwyCgY3avuBtfuBzPD7Eg,1
167,Cafe California,chinese,Chinese,4,,1,"['6226 N California Ave', 'Chicago, IL 60659']",6226 N California Ave,,,Chicago,41.99477,-87.6998799,60659,r9Dg8V5ufYBIgtr683nbcw,
168,Lola's Coney Island - Loyola,hotdog,Hot Dogs,3,,1,"['6511 N Sheridan', 'Chicago, IL 60626']",6511 N Sheridan,,,Chicago,42.00061866,-87.6989532,60626,LvItvdXBGDK4nnsVHZGj_w,
169,Subway,sandwiches,Sandwiches,2.5,$,5,"['2750 W Devon Ave', 'Chicago, IL 60659']",2750 W Devon Ave,,,Chicago,41.99777017,-87.69919004,60659,ga6E5EjFmoDMmpxQLf6UtQ,1
170,India House Restaurant,indpak,Indian,2,,5,"['2546 W Devon Ave', 'Chicago, IL 60659']",2546 W Devon Ave,,,Chicago,41.99791336,-87.69421387,60659,G7pjEuWYOTcES0JmXf8TTw,
171,Little John,tradamerican,American (Traditional),2,,1,"['6404 N California Ave', 'Chicago, IL 60645']",6404 N California Ave,,,Chicago,41.997748,-87.6998236,60645,lIEBX-outvIZ075bY3A2mQ,
172,Mehak of Punjab,indpak,Indian,1,,1,"['2629 W Devon Ave', 'Chicago, IL 60659']",2629 W Devon Ave,,,Chicago,41.99736023,-87.695755,60659,qnVXdx3QtLWG_C0RWoO3Uw,
173,Chubby's Char House,burgers,Burgers,5,,23,"['5963 W Madison St', 'Chicago, IL 60644']",5963 W Madison St,,,Chicago,41.879922,-87.774204,60644,kMDLvgdPatFUrfws5_5NEg,
174,Terry's Place,tradamerican,American (Traditional),4,$,20,"['5950 W Madison St', 'Chicago, IL 60644']",5950 W Madison St,,,Chicago,41.88045502,-87.77380371,60644,IBzejz6nfQ5WuAIFoMLQKg,1
175,Senor Sandwich,sandwiches,Sandwiches,3,$,2,"['5806 W Roosevelt Rd', 'Chicago, IL 60644']",5806 W Roosevelt Rd,,,Chicago,41.86577,-87.76973,60644,frPwKd254FcQ9tb4kmm2aQ,1
176,Che-Che Pita,mexican,Mexican,2.5,,3,"['5815 W Madison St', 'Chicago, IL 60644']",5815 W Madison St,,,Chicago,41.87719182,-87.76878348,60644,P8kGT6ythePM-azbHPxhRw,
177,Subway,sandwiches,Sandwiches,3.5,$,5,"['5973 W Madison Ave', 'Chicago, IL 60644']",5973 W Madison Ave,,,Chicago,41.879848,-87.774437,60644,svxu0AMfivdh4ZrBJzEN0Q,1
178,New Star Gyros,fooddeliveryservices,Food Delivery Services,1,,1,"['5952 W Roosevelt Rd', 'Chicago, IL 60644']",5952 W Roosevelt Rd,,,Chicago,41.865657,-87.773714,60644,pg20_jOAByeq75WBD9eMxw,
179,Wendy's,burgers,Burgers,2,$,86,"['2053 W Lawrence', 'Chicago, IL 60625']",2053 W Lawrence,,,Chicago,41.96844,-87.68128,60625,qpn4abKRcKsJo0FDnYLmOA,1
180,Sabe a zulia,venezuelan,Venezuelan,4,,8,"['5306 W Fullerton', 'Chicago, IL 60639']",5306 W Fullerton,,,Chicago,41.9242295,-87.75899204,60639,eRfhVHZdTGbP_dqYNxA1nQ,
181,Flavors Southern Cooking,soulfood,Soul Food,4.5,,16,"['5721 W Division St', 'Chicago, IL 60651']",5721 W Division St,,,Chicago,41.9019551,-87.768936,60651,rr2TS4BT1fceTxgU3nG9pA,
182,Esquina Del Sabor Catracho,latin,Latin American,4.5,$$,14,"['2525 N Laramie Ave', 'Chicago, IL 60639']",2525 N Laramie Ave,,,Chicago,41.92674,-87.75589,60639,jI1b5MvBq2ec8bFoZJdULw,2
183,Taqueria La Paz,mexican,Mexican,4,$,23,"['5052 W Armitage Ave', 'Chicago, IL 60639']",5052 W Armitage Ave,,,Chicago,41.917005,-87.752975,60639,MGiZK5Id6SxCNH8qZJ7dnA,1
184,3-D's Jerk Chicken,caribbean,Caribbean,3.5,$$,88,"['5317 W North Ave', 'Chicago, IL 60639']",5317 W North Ave,,,Chicago,41.909246,-87.75893,60639,zpyCUBcF1ah2pWm0bIegVA,2
185,The Jerk Shop,caribbean,Caribbean,3,$,30,"['5614 W Chicago Ave', 'Chicago, IL 60651']",5614 W Chicago Ave,,,Chicago,41.8950699,-87.7662299,60651,rzpS8yTDKuYpFmKtd6CEFg,1
186,G & N The King Of Breakfast,breakfast_brunch,Breakfast & Brunch,4,$,30,"['5100 W North Ave', 'Chicago, IL 60639']",5100 W North Ave,,,Chicago,41.90984,-87.75287,60639,He0Q7h8TWsh_BJt4FyJFzg,1
187,Kim Long Restaurant,chinese,Chinese,3.5,$,50,"['5114 W Fullerton Ave', 'Chicago, IL 60639']",5114 W Fullerton Ave,,,Chicago,41.92427915,-87.75451696,60639,nAKNoZla1l36a9HikFihdg,1
188,Jay's Backyard BBQ,bbq,Barbeque,4.5,,21,"['5604 W Division', 'Chicago, IL 60651']",5604 W Division,,,Chicago,41.90214603,-87.76586004,60651,VNWhfIRcFn5snDmlPFojcw,
189,Minna's Restaurant,mexican,Mexican,3.5,$$,41,"['5046 W Armitage Ave', 'Chicago, IL 60639']",5046 W Armitage Ave,,,Chicago,41.91703494,-87.75282014,60639,ksrxQXuM4UP2vNIe6UpHtA,2
190,El Azteca,mexican,Mexican,4,$,57,"['5011 W Fullerton Ave', 'Chicago, IL 60639']",5011 W Fullerton Ave,,,Chicago,41.92387,-87.75173,60639,MqCUHKhh2c9U8iqklMKK7w,1
191,Coleman's Bar-B-Que No 2,bbq,Barbeque,3.5,$$,52,"['5754 W Chicago Ave', 'Chicago, IL 60651']",5754 W Chicago Ave,,,Chicago,41.894871,-87.769992,60651,yKVQTt7xA-2dtMK9HgUDUg,2
192,Mama Luna's,pizza,Pizza,2,$$,297,"['5109 W Fullerton Ave', 'Chicago, IL 60639']",5109 W Fullerton Ave,,,Chicago,41.92383575,-87.75411987,60639,FR8GJnbrUxADUA3euUKdOw,2
193,Mi Linda Hacienda,mexican,Mexican,4,$,38,"['4406 W Armitage Ave', 'Chicago, IL 60639']",4406 W Armitage Ave,,,Chicago,41.917313,-87.736717,60639,yfuAc9039Xu2OpdyUkAzcQ,1
194,Rolando Tacos,mexican,Mexican,4,$,45,"['2322 N Cicero Ave', 'Chicago, IL 60639']",2322 N Cicero Ave,,,Chicago,41.9230003,-87.7463913,60639,7g3YL9fyA4BMjWP5lB05Kw,1
195,Hacienda Los Torres,mexican,Mexican,3.5,$$,11,"['5245 W Fullerton Ave', 'Chicago, IL 60639']",5245 W Fullerton Ave,,,Chicago,41.92379,-87.75793,60639,hupRdSrcafb0aUjF_r-jpg,2
196,Cafeteria Marianao,cuban,Cuban,4,$,35,"['4825 W Armitage Ave', 'Chicago, IL 60639']",4825 W Armitage Ave,,,Chicago,41.91675473,-87.74715068,60639,hmd6GHmkw9Txe9rJs_kt4w,1
197,El Batey Cafe,puertorican,Puerto Rican,5,,2,"['2525 N Laramie Ave', 'Chicago, IL 60639']",2525 N Laramie Ave,,,Chicago,41.926748,-87.75595,60639,qj7ebuADgilpaZK3CZcGQQ,
198,Browns Restaurant,soulfood,Soul Food,3.5,,5,"['5254 W Chicago Ave', 'Chicago, IL 60651']",5254 W Chicago Ave,,,Chicago,41.8952,-87.75778,60651,U3hQ8m0Ua1u5ztVNNN680w,
199,Las Islas Marias,mexican,Mexican,2.5,$$,61,"['4770 W Grand Ave', 'Chicago, IL 60639']",4770 W Grand Ave,,,Chicago,41.913829,-87.7453618,60639,k6-CqrC7IiIsMpypP4vaZw,2
200,Los Pollitos,mexican,Mexican,5,,1,"['4003 W Armitage Ave', 'Chicago, IL 60639']",4003 W Armitage Ave,,,Chicago,41.9170151,-87.7268074,60639,SkKuMQQ_f3UaFbifaqnvvQ,
201,La Chilangueada,mexican,Mexican,4,$,42,"['5131 W Fullerton Ave', 'Chicago, IL 60639']",5131 W Fullerton Ave,,,Chicago,41.92382,-87.75495,60639,Uemb3ZbdUEmQU1w4hEbwhw,1
202,El Burrito Amigo,mexican,Mexican,3.5,$,40,"['5238 W Grand Ave', 'Chicago, IL 60639']",5238 W Grand Ave,,,Chicago,41.91744614,-87.75736237,60639,uRiyuPGEECSZYsAJbWt3rw,1
203,Chef Daddy's,soulfood,Soul Food,3.5,$,80,"['5944 W Lake St', 'Chicago, IL 60644']",5944 W Lake St,,,Chicago,41.88809712,-87.77406123,60644,PVf_DfBnt-IxPBbpSavsYw,1
204,El Taconazo Restaurant - El Original #1,mexican,Mexican,3.5,$,86,"['4124 W North Ave', 'Chicago, IL 60639']",4124 W North Ave,,,Chicago,41.91015,-87.7298,60639,GP7p-YabjlbVxxdZS4PDCA,1
205,El Kacheton,mexican,Mexican,4.5,$,17,"['2446 N Laramie', 'Chicago, IL 60639']",2446 N Laramie,,,Chicago,41.92554,-87.75654,60639,YDjj67ksK-Y2X1kSgxLtAQ,1
206,Jinn's Fresh,chinese,Chinese,4,,11,"['5751 W Division St', 'Chicago, IL 60651']",5751 W Division St,,,Chicago,41.90181,-87.77013,60651,a2q2WSAUxUXEGQzWNRp-nA,
207,La Guerrerense Restaurant,mexican,Mexican,3.5,$,18,"['4748 W Fullerton Ave', 'Chicago, IL 60639']",4748 W Fullerton Ave,,,Chicago,41.924586,-87.745791,60639,6ybAgq5YJ9q6CmI5m4GIWw,1
208,Sony Submarine,sandwiches,Sandwiches,3.5,,3,"['5124 W Chicago Ave', 'Chicago, IL 60651']",5124 W Chicago Ave,,,Chicago,41.89525,-87.75423,60651,tuAn4AcbODKtwJg2GV-HQg,
209,Salty Sweet,cakeshop,Patisserie/Cake Shop,5,,1,"['4459 W Armitage Ave', 'Chicago, IL 60639']",4459 W Armitage Ave,,,Chicago,41.9169304,-87.7386155,60639,7HpSRBq53iWWkH2jH9FBeA,
210,Lee's Garden Restaurant,chinese,Chinese,3,$,17,"['4240 W North Ave', 'Chicago, IL 60639']",4240 W North Ave,,,Chicago,41.909963,-87.732888,60639,1xusdeh8fo3xJN5Asxni9Q,1
211,Smashmouth Burgers,burgers,Burgers,1,,1,"['5945 W Division St', 'Chicago, IL 60651']",5945 W Division St,,,Chicago,41.90187,-87.77464,60651,Y57D_1JUtB07v74zzk-aAw,
212,El Taconazo,tacos,Tacos,3,$,82,"['4256 W Fullerton Ave', 'Chicago, IL 60639']",4256 W Fullerton Ave,,,Chicago,41.9247481,-87.73388331,60639,HU0YL7Hy98rYW1nrBFk5Qw,1
213,Chen's Garden,chinese,Chinese,3.5,$,16,"['3912 W North Ave', 'Chicago, IL 60647']",3912 W North Ave,,,Chicago,41.910186,-87.724502,60647,DcY70IPWXm6w5ays04TLiQ,1
214,Just Pizza,pizza,Pizza,3.5,,16,"['4349 W Fullerton Ave', 'Chicago, IL 60639']",4349 W Fullerton Ave,,,Chicago,41.92422482,-87.7360438,60639,H_2hYSJkB8aC7UHnzC8B3w,
215,Mi Palmar,newamerican,American (New),5,,1,"['5046 W Armitage', 'Chicago, IL 60639']",5046 W Armitage,,,Chicago,41.91662701,-87.75278518,60639,cDWekwlRu7YyFgRIBDcnNw,
216,Cochiaros Pizza,pizza,Pizza,2.5,$,63,"['4741 W Fullerton', 'Chicago, IL 60639']",4741 W Fullerton,,,Chicago,41.92394,-87.7455,60639,gQTaTWvSd8fN2o7tWHCAFg,1
217,See Thru Chinese Kitchen,chinese,Chinese,3,$,10,"['5609 W Division St', 'Chicago, IL 60651']",5609 W Division St,,,Chicago,41.9020151,-87.7659266,60651,caWQRPn3_jSYM4eeDNDARQ,1
218,Burrito Joint,mexican,Mexican,4,$,39,"['3947 W Fullerton Ave', 'Chicago, IL 60647']",3947 W Fullerton Ave,,,Chicago,41.92419,-87.72612,60647,5qWyY1lYcmenOfvtkHxAjw,1
219,Tj Gyro's,seafood,Seafood,3.5,$,8,"['5945 W Division St', 'Chicago, IL 60651']",5945 W Division St,,,Chicago,41.9018851,-87.7743752,60651,WRJMGGMvQat6afzXnhETxA,1
220,Peeples Taco Place,mexican,Mexican,3.5,$,31,"['5944 W Chicago Ave', 'Chicago, IL 60651']",5944 W Chicago Ave,,,Chicago,41.89500046,-87.77411652,60651,ChmSIhUqd9u4-2HXkqwkrQ,1
221,Papa Charles Restaurant,restaurants,Restaurants,5,$,1,"['1206 N Central Ave', 'Chicago, IL 60651']",1206 N Central Ave,,,Chicago,41.902334,-87.7657949,60651,D9mCwpg5fP4w19ayd3allA,1
222,Margarita's Mom's Pizza,pizza,Pizza,3.5,$,30,"['4138 W Armitage Ave', 'Chicago, IL 60639']",4138 W Armitage Ave,,,Chicago,41.91737747,-87.73058319,60639,ZxKFZWJCYXVWAe3vl0ckmw,1
