,name,rating,price,review_count,address,latitude,longitude,zip code,restaurant_id
969,Burger King,3.0,$,24,"['748 W Diversey Pkwy', 'Chicago, IL 60614']",41.9330260598133,-87.64833033084865,60614,MBnYzkBdKO4LJKVxDlxlXA
970,The Dugout,3.0,$,61,"['950 W Addison St', 'Chicago, IL 60613']",41.9475,-87.65392,60613,xcdcSShlwXplHqZRhqj5zQ
971,Snappy's Shrimp House,4.0,$,248,"['1901 W Irving Park Rd', 'Chicago, IL 60613']",41.95389,-87.67648,60613,jb_aOQVacq5I0psJj13WAg
972,Cafe Tola #3,3.5,,57,"['1625 W Addison St', 'Chicago, IL 60613']",41.9468387341481,-87.6696716621518,60613,IT21UNV2NHtfQMyzh6vZHA
973,Domino's Pizza,2.5,$,124,"['3103 N Clark St', 'Chicago, IL 60657']",41.937978,-87.6488803,60657,hwrBNgqg95B09sJpTqDUPg
974,Trace,3.0,$$,103,"['3714 N Clark St', 'Chicago, IL 60613']",41.949375,-87.658574,60613,LqANdlh3wc4YuOxd0Bw9Ag
975,Martyrs',4.0,$$,161,"['3855 N Lincoln Ave', 'Chicago, IL 60613']",41.952075958252,-87.6768493652344,60613,f1o7z7cDeVUkC_PgQFSTdQ
976,Davila’s Mexican Restaurant,4.5,,24,"['1924 W Irving Park Rd', 'Chicago, IL 60613']",41.95433,-87.677537,60613,dCdeAIduF1Fnd-xO2XbuEw
977,Las Fuentes,3.0,$$,359,"['2558 N Halsted St', 'Chicago, IL 60614']",41.9289057,-87.6492724,60614,7CG6EckYAYFCL05IgnlYGQ
978,Duffy's Tavern & Grille,3.0,$$,474,"['420 W Diversey Pkwy', 'Chicago, IL 60614']",41.9331855773926,-87.640380859375,60614,wsja_vbLuRYTksE2TMMJUw
979,All Day Kitchens,3.5,,5,"['1231 W Fullerton', 'Chicago, IL 60614']",41.92499,-87.65969,60614,ECGEruJwgdPJ_iPn1d2y4A
980,Raw II,4.0,$$,28,"['2203 N Clybourn Ave', 'Chicago, IL 60614']",41.92189,-87.66429,60614,AdX6QOhzlhoHehzDlZAUyA
981,Cafe Luigi Pizza,4.0,$,366,"['2548 N Clark St', 'Chicago, IL 60614']",41.9290018,-87.6426823,60614,5EkDCo4oXoAOkaMM_gSgJg
982,Deep Purpl,4.5,,11,"['2472 N Clark St', 'Chicago, IL 60614']",41.92741,-87.64184,60614,RcOv7gemkvdqMTt-x5bhiA
983,Zest Raw Vegan Eats,4.5,,29,"['2668 North Halsted', 'Chicago, IL 60614']",41.93108,-87.6493,60614,Dxi7BDf1QFNdzxd2jsuYaA
984,Noodles & Company,3.0,$,67,"['3419 N Southport Ave', 'Chicago, IL 60657']",41.9440783367026,-87.663597,60657,FnsTXPsqYmEB56S5BLod5w
985,Local Option,3.5,$$,381,"['1102 W Webster Ave', 'Chicago, IL 60614']",41.921953,-87.656166,60614,dkTxj40vdNfdhDCyiKHlrg
986,Jimmy John's,2.5,$,72,"['3328 North Clark St', 'Chicago, IL 60657']",41.942423,-87.652962,60657,n-mvENOJUttvB4kWpmkWww
987,QDOBA Mexican Eats,3.5,$,74,"['957 W Diversey Pkwy', 'Chicago, IL 60614']",41.9323791,-87.6534869,60614,zW2RLcEANks8u6oWBZgDpw
988,Rock Wrap & Roll,4.0,$$,238,"['2187 N Clybourn Ave', 'Chicago, IL 60614']",41.921382,-87.66362,60614,ffvh_whpqJKHDHiVzzDf8w
989,Bourgeois Pig Cafe,3.5,$$,912,"['738 W Fullerton Ave', 'Chicago, IL 60614']",41.92567,-87.64791,60614,3aoCOA9tc3Nhi2swyhR-1Q
990,New Tokyo,3.5,$$,221,"['3139 N Broadway St', 'Chicago, IL 60657']",41.93895,-87.64414,60657,pqO59Dor8BZGJsDvlJshrQ
991,Farmer's Fridge,5.0,,1,"['2350 N Kenmore Ave', 'Chicago, IL 60614']",41.92519,-87.65508,60614,EtRdGytdWEZML1wy7__lgg
992,Chicago's Dog House,4.0,$,533,"['816 W Fullerton Ave', 'Chicago, IL 60614']",41.9255849,-87.6492199,60614,IvEwb3qOgFK6E23FN6D1Yw
993,Taco Bell,2.5,,28,"['3001 N. Broadway', 'Chicago, IL 60657']",41.936745,-87.644161,60657,s_cCarFy4P_ScN6BKPITgA
994,Big Dawgs,4.0,,1,"['1060 W Addison St', 'Wrigley Field Lower Terrace', 'Chicago, IL 60657']",41.9473248,-87.6564861,60657,h98RFtlxEmdt6acKWNuG7Q
995,Pide Ve Lahmacun,4.5,$$,23,"['1812 W Irving Park Rd', 'Chicago, IL 60613']",41.9543571472168,-87.6747131347656,60613,S7pd3_v0z86hkinWwc2SIw
996,Asian Avenue,3.5,$$,83,"['1624 W Belmont Ave', 'Chicago, IL 60657']",41.93994,-87.66974,60657,PETcUQ9Jlll659KU-1g6IQ
997,Papacito's Mexican Grille,3.5,$$,130,"['2960 N Lincoln Ave', 'Chicago, IL 60657']",41.93549,-87.66319,60657,HcgFeck8p8EKpQXNQ-ziBw
998,Taco & Burrito House,3.5,$,100,"['1548 W Fullerton Ave', 'Chicago, IL 60614']",41.925283,-87.667622,60614,bS5XjPVUoHV7pUNT9StuQg
999,El Presidente Restaurant,3.0,$,187,"['2558 N Ashland Ave', 'Chicago, IL 60614']",41.92865,-87.6686,60614,J9hYKDuqRdoc724iUcTqiw
1000,House of Wings,3.5,$,150,"['2447 N Clark St', 'Chicago, IL 60614']",41.926725,-87.640985,60614,fwhWPr5ev2Qrjc5MWXc85g
1001,Subway,1.5,$,10,"['1020 W Belmont Ave', 'Chicago, IL 60657']",41.9400312915695,-87.6549760339412,60657,bUMQA7KULKqUrOfb3cT3qA
1002,Po'Boy Shack,4.0,,1,"['Chicago, IL 60657']",41.94071578979492,-87.65287017822266,60657,cZVxanhlMMqMaNIp9DoKLQ
1003,IHOP,3.5,$,226,"['3760 N Halsted St', 'Chicago, IL 60613']",41.95101,-87.64994,60613,65mNgs-yworq88-NqlA5OQ
1004,Blue Sky Bakery & Cafe,4.5,$,141,"['3720 N Lincoln Ave', 'Chicago, IL 60613']",41.9491806030273,-87.6756896972656,60613,4Wfyw_GRactKiDOOUGOboA
1005,Chipmonks,3.5,$,138,"['438 W Diversey Pkwy', 'Chicago, IL 60614']",41.933009,-87.640989,60614,u_qD0BZwu3JFtojDd277lQ
1006,Dinkel's Bakery,4.0,$,758,"['3329 N Lincoln Ave', 'Chicago, IL 60657']",41.9424245735863,-87.6704134610592,60657,bsbkGaTbZPhm4dQ2RfLRbw
1007,Doppio Coffee House,5.0,$$,73,"['3054 N Greenview Ave', 'Chicago, IL 60657']",41.937677,-87.666299,60657,L4qQW096fqVb-YskA2y2Jw
1008,Macku Sushi,4.0,$$$,420,"['2239 N Clybourn Ave', 'Chicago, IL 60614']",41.92255,-87.66521,60614,iuFSSw6VYxgcnUmVDqwQ0Q
1009,Grandma's Pizza Kitchen,5.0,,1,"['1708 W Belmont Ave', 'Chicago, IL 60657']",41.939848,-87.671525,60657,owrqIKVem4TtTsW6B6Uehg
1010,Cameron's Delight,3.5,$,57,"['1401 W Diversey Ave', 'Chicago, IL 60614']",41.9322299,-87.66378,60614,oxCak7wXxmR7dZNpKWLYpQ
1011,Spicy Mexican Grill,4.0,$,71,"['3925 N Lincoln Ave', 'Chicago, IL 60613']",41.95308,-87.67774,60613,5kyARHgULPxkunGm5uArEQ
1012,Thai Thank You,3.5,$,176,"['3248 N Lincoln Ave', 'Chicago, IL 60657']",41.94092,-87.66977,60657,JaQ91cEthG6G5oFJu8Y1jg
1013,Rise Up,4.0,,51,"['2909 N Broadway St', 'Chicago, IL 60657']",41.93529,-87.64399,60657,gzsjJPNqulh9V60w-Z8Ojw
1014,Soupbox,3.5,$$,609,"['2943 N Broadway St', 'Chicago, IL 60657']",41.936229,-87.644115,60657,kr2ipJbSnYUYI0fdwQizaw
1015,Allende Restaurant,3.5,$,127,"['2221 N Lincoln Ave', 'Chicago, IL 60614']",41.922515,-87.644506,60614,dp7DHQmxoPNSnipgUNSWHQ
1016,Shine Restaurant,3.5,$$,381,"['756 W Webster Ave', 'Chicago, IL 60614']",41.922011,-87.648394,60614,-kDoi6uhaByl7M1qAdp5oA
1017,Subway,2.0,$,19,"['3021 N Clark St', 'Space 3', 'Chicago, IL 60657']",41.9371785,-87.6480134135937,60657,qIXhlUpa78feU4jl-V1AEQ
1018,Raj Darbar,3.5,$$,384,"['2660 N Halsted St', 'Chicago, IL 60614']",41.930889,-87.6491122686825,60614,LrTJPD0wO8L_zBbWwzbirg
1019,Sushi Mon,4.0,$$,394,"['2441 N Clark St', 'Chicago, IL 60614']",41.9267026,-87.64097,60614,ewNcPWT3DSaIT0vwMA_10Q
1020,Sandbox Beach Cafe,5.0,,1,"['2200 N Lake Shore Dr', 'Chicago, IL 60614']",41.9215875,-87.6300917,60614,wj8Fq2xFYvuQ_x3YP9Kdzg
1021,Taco Bell,3.0,$,29,"['2407 N. Clark Street', 'Chicago, IL 60614']",41.92586,-87.64034,60614,ju69jWsZFKmnW3iqYK1zYw
1022,Little Kitchen,3.5,$$,76,"['4104 N Sheridan Rd', 'Chicago, IL 60613']",41.95675579051516,-87.6553,60613,SbVI1c68qrJI0f6Q-DoQKQ
1023,Nine Thai Cuisine,3.5,$$,126,"['2349 N Clark St', 'Chicago, IL 60614']",41.9250785713717,-87.6401495446968,60614,gxOKRrh2JrgfB0WgHXSnyw
1024,Potbelly Sandwich Shop,3.5,$,83,"['3424 N Southport Ave', 'Chicago, IL 60657']",41.94412,-87.6641,60657,0_4ZSQ7A78F67w85LS6iHA
1025,Jam 'n Honey,3.5,$$,322,"['958 W Webster Ave', 'Chicago, IL 60614']",41.921949166593855,-87.6533384529381,60614,yj2Kon2dYEvS1IybMFCMsg
1026,Dolce Cocina and Deli,3.5,,7,"['2523 N Clark St', 'Chicago, IL 60614']",41.92851,-87.64201,60614,n9NPpa7eQBgDZCxJlY5_Gw
1027,HI-VIBE Superfood Juicery,4.5,,24,"['2904 N Ashland Ave', 'Chicago, IL 60657']",41.934404,-87.6690434,60657,P88WaOQUOm8KqPs7e3qfFw
1028,Potbelly Sandwich Shop,3.0,$,67,"['959 W Diversey Pkwy', 'Chicago, IL 60614']",41.9323034276677,-87.6536719829996,60614,E2F4_VcznW70W9xcOuMTOw
1029,Stan's Donuts & Coffee,3.5,$,141,"['3300 N Broadway', 'Chicago, IL 60657']",41.94196902211011,-87.64461412247097,60657,XGVGPeCGLoCewbgHI6m2Bw
1030,Tony's Burrito Mex,4.0,$,375,"['1957 W Belmont Ave', 'Chicago, IL 60657']",41.9393,-87.67816,60657,H-Bb2G3PixdNRONKEyX-Pw
1031,Jersey Mike's Subs,3.0,$$,107,"['3152 N Broadway', 'Chicago, IL 60657']",41.93926,-87.64468,60657,MVfXc6BorVtWbDv1shceSA
1032,Firecakes Donuts,4.0,$,352,"['2453 N Clark St', 'Chicago, IL 60614']",41.92696,-87.641186,60614,kcTO5R9SPjQCe2DMiFkOKw
1033,RealGood Stuff,3.0,,13,"['2275 N Lincoln Ave', 'Chicago, IL 60614']",41.923561446687785,-87.6458998,60614,TfptlUyDcSWWLHUkY_LMkw
1034,Wingstop,3.0,,33,"['3720 N Broadway St', 'Chicago, IL 60613']",41.9497,-87.649,60613,65PI7m9kg5ai6nvPHvwqkw
1035,Taco & Burrito Express,3.5,$,83,"['2540 N Halsted St', 'Chicago, IL 60614']",41.9285011291504,-87.6492080688477,60614,iOnNU9w7vFte8H0mRiTcAA
1036,Orange,3.5,$$,499,"['2011 W Roscoe St', 'Chicago, IL 60618']",41.9429299,-87.67896,60618,Zn-x7BKyOqh6vcVUZp-dGQ
1037,Pizza Hut,2.0,$,91,"['3009 N Clark St', 'Chicago, IL 60657']",41.9368190915899,-87.6475948921871,60657,FTO0ReVRj7rz-j3GUojb1w
1038,Sushi Para II,3.5,$$,849,"['2258 N Clark St', 'Chicago, IL 60614']",41.923482,-87.63937,60614,nEVME0CyJZ2jbXTClx_aFw
1039,Flamin' Wood Fire Pies,1.0,,1,"['Chicago, IL 60657']",41.94071578979492,-87.65287017822266,60657,XVcQu3FWM_FjHeys1av-Jg
1040,Bartoli's Pizzeria,4.0,$$,290,"['1955 W Addison St', 'Chicago, IL 60613']",41.946666,-87.678302,60613,ahFb5vmsXzhh8tHqyHyddg
1041,Cook Au Vin,4.0,$$$$,201,"['2256 N Elston Ave', 'Chicago, IL 60614']",41.92251,-87.67431,60614,yuQm2o-xp5gmBYFa_RAXjw
1042,Pita Pit,3.5,$,170,"['2404 North Lincoln Ave', 'Chicago, IL 60614']",41.9256497,-87.6492984,60614,vdUA2YrLrmFBTnYbo28sTA
1043,McDonald's,2.5,$,24,"['3610 N Clark St', 'Chicago, IL 60613']",41.9477333675838,-87.6570939549957,60613,FpNzx3pK4kTc9GqsyWIhyw
1044,Vegan Plate,4.5,$$,262,"['1550 W Fullerton Ave', 'Chicago, IL 60614']",41.9254188537598,-87.6677169799805,60614,89tZ6uoPgMktsiP9P6eq2g
1045,Young's Chinese Restaurant,3.5,$$,297,"['3949 N Ashland Ave', 'Chicago, IL 60613']",41.95389,-87.66867,60613,7TneEDpP-ntW30eNuVbTIQ
1046,Xurro,4.0,$,38,"['3927 N Lincoln Ave', 'Chicago, IL 60613']",41.95309,-87.67775,60613,-YvlLk9bwFfRd2n5Ylswdg
1047,Audi Club At Wrigley Field,3.5,$$,7,"['1060 W Addison', 'Chicago, IL 60613']",41.9473267,-87.6564865,60613,slpIxL2vP92e8SGNKDhaEA
1048,Cactus Cantina,1.0,$$,2,"['2401 N Lake Shore Dr', 'Chicago, IL 60614']",41.9262280171811,-87.63037721956,60614,upyzC1pk-jG3hxyrleo02g
1049,The Ivy Lounge,2.0,,5,"['3660 N Clark St', 'Chicago, IL 60613']",41.948771,-87.6579081,60613,6DIQ3Vy8xQS31XrxrCB6sA
1050,Bad Mutha Clucka,2.5,,13,"['2464 N Lincoln Ave', 'Chicago, IL 60614']",41.92669,-87.65097,60614,NOa2_QDjp36JcVlHvEzr4Q
1051,Taqueria Si Senor,3.0,,2,"['3114 N Lincoln Ave', 'Chicago, IL 60657']",41.938126,-87.667007,60657,jsoY44fLO2GldCPWXW6Rsg
1052,Taco Bell,4.0,$,360,"['2575 North Clybourn', 'Chicago, IL 60614']",41.928279,-87.673393,60614,MAnqkx5fDLCkI5TZdmyeDw
1053,Kelly's Pub,3.5,$,143,"['949 W Webster Ave', 'Chicago, IL 60614']",41.92149,-87.65295,60614,RMy6pWT0dLvBWm2RhDaHlw
1054,Chipotle Mexican Grill,3.0,$,90,"['610 W Diversey Pkwy', 'Chicago, IL 60614']",41.9330251,-87.6442058137736,60614,QY_B6ElZMv56rHoPklfJlg
1055,Chipotle Mexican Grill,2.5,,27,"['1027 W Addison St', 'Ste A108', 'Chicago, IL 60613']",41.9469614,-87.6554621,60613,ZeNkKNFuFvJao_t0donTZA
1056,Honey Baked Ham Company,4.0,$,72,"['2815 N Ashland', 'Chicago, IL 60657']",41.932967138691154,-87.6678085843167,60657,7iGoDSMMbJH79CxhB7nL1g
1057,Jai-Yen,3.5,$$,447,"['3736 N Broadway St', 'Chicago, IL 60613']",41.9501546409325,-87.649023475927,60613,ncydjMXRYcOjSOvShil52w
1058,Jimmy John's,2.0,$,53,"['3041 N Lincoln', 'Chicago, IL 60657']",41.93723,-87.66474,60657,XeJB7tgcHWtmPoYJCiMNtA
1059,Jet's Pizza,3.0,$,244,"['2811 N Ashland Ave', 'Chicago, IL 60657']",41.93301,-87.668,60657,6OU29ckrzBUV3Hx_IRwC6w
1060,Asian Mix Cafe,3.5,$,137,"['3945 N Broadway', 'Chicago, IL 60613']",41.954368,-87.650088,60613,-yxF5ACcdNxTSuPHorT2PQ
1061,Orange Garden Chinese Restaurant,3.0,$$,336,"['1942 W Irving Park Rd', 'Chicago, IL 60613']",41.954324381771,-87.6780459067459,60613,FOwcXuIpjP_h49RCMgSGsA
1062,BoJono's Pizzeria,3.0,$,216,"['4185 N Clarendon Ave', 'Chicago, IL 60613']",41.9581051,-87.6495621,60613,lfmJeer9e30BLjGnGYkENQ
1063,Philz Coffee,4.5,$,68,"['2323 N Lincoln Ave', 'Chicago, IL 60614']",41.924529,-87.647228,60614,youvZ6gjjDUq3hBFaqBiMQ
1064,Loukas George Real Estate,5.0,,1,"['3464 N Clark St', 'Chicago, IL 60657']",41.9450721740723,-87.6552124023438,60657,NpMjKQj18-CmocEy1ktFJw
1065,McGee's,3.0,$$,411,"['950 W Webster Ave', 'Chicago, IL 60614']",41.9218605,-87.6531464,60614,PFf8Esfc-s1fmSSm-yxP5g
1066,Boston Market,3.0,$,66,"['3020 N Ashland Ave', 'Chicago, IL 60657']",41.936735411575,-87.6688861139928,60657,Whm6z5A8IbPQu2_KgnOWvw
1067,Naughty Chile Taqueria,5.0,,1,"['4070 N Clark St', 'Chicago, IL 60613']",41.95612,-87.6636,60613,H2iCL6fU_T31nSysPqNEcQ
1068,Friend Fries,2.0,,1,"['Chicago, IL 60657']",41.94071578979492,-87.65287017822266,60657,EuUr3ps0Fz9Darhqyfg8-w
1069,Dollop Coffee,4.0,$,510,"['4181 N Clarendon Ave', 'Chicago, IL 60613']",41.95807,-87.6495,60613,g0mIxIj16ANKtdI9MRH1lQ
1070,Chick-fil-A,3.5,$,31,"['1910 W Fullerton Ave', 'Chicago, IL 60614']",41.9253242,-87.6763819,60614,6pR7ILW2p1kR8O-j3PTu_Q
1071,St. Joseph's Hospital - Lake Shore Cafe,3.5,$,8,"['2900 N Lake Shore Dr', 'Chicago, IL 60657']",41.9348488,-87.6369019,60657,hBz6xP_kMfmY-yhT92m_KA
1072,Lincoln Park Pizza,2.0,$,42,"['2245 N Lincoln Ave', 'Chicago, IL 60614']",41.92307,-87.6449,60614,CpLYDO3CFT44ZyrCRsb0vQ
1073,Casey Moran's,2.5,$$,227,"['3660 N Clark St', 'Chicago, IL 60613']",41.94862,-87.65808,60613,FHHrWg5LHX5c5AL1tC5r0Q
1074,McDonald's,2.0,$,71,"['2635 N Clark St', 'Chicago, IL 60614']",41.9307572879845,-87.6434218883514,60614,baQyG8F5DjoZn7yrn91bXA
1075,Five Guys,3.5,$,293,"['2368 N Clark St', 'Unit 1', 'Chicago, IL 60614']",41.925468936245615,-87.64063736320334,60614,zjBWPx00sMCKQZ4E0vpzMQ
1076,MrBeast Burger,2.0,,4,"['3664 N Clark St', 'Chicago, IL 60613']",41.94879,-87.65819,60613,CrLPLvCIsOsBGe0F80QW_g
1077,Rice Cafe,3.5,$$,76,"['2203 N Clybourn Ave', 'Chicago, IL 60614']",41.92189,-87.66429,60614,05wrqW-ve_qDbNWryJc4lQ
1078,Chipotle Mexican Grill,2.5,$,63,"['2809 N Ashland Ave', 'Chicago, IL 60657']",41.9328349953723,-87.6680250883259,60657,eRIFLL6ylLLqo2pEq0EF-Q
1079,Panda Express,3.0,$,43,"['1730 W. Fullerton Ave.', '25', 'Chicago, IL 60614']",41.9269530219885,-87.6733466687866,60614,TDqJMvNVEpbUkOy2qdwS1w
1080,Jimmy John's,2.5,$,29,"['2810 N Clark St', 'Chicago, IL 60657']",41.933183,-87.645411,60657,eiZbBya9DNCNjSiDleBdrw
1081,Wingstop,2.5,$,107,"['2634 N Clark St', 'Chicago, IL 60614']",41.9304481,-87.6439395,60614,7i4vd2_0UiR02UBuezw91g
1082,Dairy Queen,3.5,$,111,"['3811 N Southport Ave', 'Chicago, IL 60613']",41.951102,-87.6638465328961,60613,nHV1AQruqUDQ1CmFbADUww
1083,Always Thai,3.5,$,120,"['1825 W Irving Park Rd', 'Chicago, IL 60613']",41.9541357457638,-87.67548635602,60613,p2NDIIVG8z0FYyiIb9_HJA
1084,Popeyes Louisiana Kitchen,3.0,$,93,"['1600 Irving Park Rd', 'Chicago, IL 60613']",41.954537,-87.66946,60613,xs-hAB1Agxd4HaWtJLvqOA
1085,Smashmouth Burgers,1.0,,3,"['3441 N Sheffield Ave', 'Chicago, IL 60657']",41.944791,-87.654015,60657,186LHVhiaXPq427lL7FcUQ
1086,Burger Mania,1.0,,2,"['3349 N Sheffield Ave', 'Ste 1', 'Chicago, IL 60657']",41.9432,-87.65397,60657,OHHIQ2U70bgc-_NBNkBiKg
1087,Potbelly Sandwich Shop,4.0,$,114,"['2264 N Lincoln Ave', 'Chicago, IL 60614']",41.923125822502,-87.6459140083768,60614,bVaVylcZ-TKMa5BD6CimYw
1088,M & G Char Grill,3.5,$,44,"['1821A W Irving Park Rd', 'Chicago, IL 60613']",41.9540853,-87.6751822,60613,TWVE2nC0v1qQ74VnrpBhkg
1089,Famous Brown's Fried Chicken,2.0,,1,"['3349 N Sheffield Ave', 'Chicago, IL 60657']",41.9432,-87.65397,60657,USJ6vt36PyWjwfXwQtZUFg
1090,Burger King,2.0,$,62,"['1323 W Irving Park Rd', 'Chicago, IL 60613']",41.954003,-87.663148,60613,_N2m4_nBGi9ZWTJxNpyDKg
1091,Taco Bell,1.0,,2,"['1111 W Addison', 'Chicago, IL 60613']",41.94710920963477,-87.65738571859902,60613,ngtMc3tcBUAUhhOzo7TsSw
1092,Rise Sushi & Sake Lounge,3.5,$$,434,"['756 W Webster Ave', 'Chicago, IL 60657']",41.922011,-87.648394,60657,KmNAA86uPEVpiM291g2o3w
1093,MrBeast Burger,1.0,,1,"['3472 North Clark Street', 'Chicago, IL 60657']",41.94531,-87.65522,60657,j0oUMQmLXRukjCBbpPjUYA
1094,Mr Submarine,3.0,$,54,"['1525 W Fullerton Ave', 'Chicago, IL 60614']",41.9249099,-87.66665,60614,EdKG2DIWoHR2W7gc49N4rg
1095,Taco Bell Cantina,2.0,,6,"['1107 W Addison St', 'Chicago, IL 60613']",41.94690287905776,-87.65728410822726,60613,nbfAI938Th3mcXly_BTI_g
1096,Wendy's,2.5,$,89,"['2312 North Ashland', 'Chicago, IL 60614']",41.923805,-87.668798,60614,Jon68Rk5E48F4TZkJA0enQ
1097,Papa Johns Pizza,2.0,$,109,"['2640 N. Clark', 'Chicago, IL 60614']",41.9306578,-87.6439047,60614,A24z7Pf-8gfaGjgGcvbjtQ
1098,Xippo,2.5,,3,"['3759 N Damen Ave', 'Chicago, IL 60618']",41.9503699191237,-87.6782899349928,60618,5kFNQUf5ABY9-4tg4Jd0tQ
1099,B*tch Don't Grill My Cheese,2.0,,2,"['3472 N Clark St', 'Chicago, IL 60657']",41.94526,-87.655313,60657,ook-KYXwDJNw52HO9I3s2A
1100,Burger King,2.0,$,45,"['1401 W', 'Chicago, IL 60614']",41.9250391062109,-87.6635421,60614,qLY1loUEZqFvkxLhIStB3w
1101,Dairy Queen Orange Julius,3.0,$,92,"['2200 N Lincoln Ave', 'Chicago, IL 60614']",41.92201068685,-87.6442171633244,60614,xSkLYJIg_5dunncDiaGH-A
1102,McDonald's,2.0,$,56,"['2834 N Ashland Ave', 'Chicago, IL 60657']",41.933565,-87.66886,60657,QyC6SqdhOvvEuknN9SZqzw
1103,Famous Browns Fried Chicken,3.0,,4,"['3477 N Broadways St', 'Chicago, IL 60657']",41.94537,-87.64585,60657,VpMS1A2etuvLkJF8aCqJgQ
1104,Super Burrito,1.0,,1,"['2933 N Broadway St', 'Chicago, IL 60657']",41.9357679,-87.6440702,60657,KplgTg4ADTHK2Qn3ofW1zA
1105,Subway,2.5,$,17,"['951 W Addison St', 'Chicago, IL 60613']",41.9471046,-87.6539116827971,60613,8_kC9O_8t5KgxebMKXsSCw
1106,Subway,3.0,$,28,"['3815 N Broadway', 'Chicago, IL 60613']",41.95171012820964,-87.64940396521297,60613,FHSfL2wKO9P3Gk9jQX_B0w
1107,Mangis Fast Foods,3.5,$,64,"['3801 N Lincoln Ave', 'Chicago, IL 60613']",41.95076,-87.67599,60613,ag50KRiYxBpsDPAqWRoKUQ
1108,Domino's Pizza,2.5,$,111,"['1415 W Irving Park Rd', 'Chicago, IL 60613']",41.95405,-87.66501,60613,y4B0zQrN-iOM33PRb6IXlw
1109,Panera Bread,2.5,$$,165,"['1938 W Fullerton Avenue', 'Suite C', 'Chicago, IL 60614']",41.92529775067194,-87.67733757256097,60614,VRjYD_vaMXx_svKuBOkw5A
1110,Vero Coffee & Gelato,4.0,,2,"['2112 N Ashland Ave', ""Inside Mariano's"", 'Chicago, IL 60614']",41.9208864,-87.6683446,60614,A-suXpCp-ZrLACImd358LA
1111,Chipotle Mexican Grill,1.5,,16,"['2400 N Lincoln Ave', 'Chicago, IL 60614']",41.9255655,-87.6491868,60614,iuXBi8E8rjCGm26RRYC7fw
1112,Popeyes Louisiana Kitchen,3.0,$,67,"['1949 Fullerton Ave', 'Chicago, IL 60614']",41.924813,-87.677562,60614,SHQHv_wyzQNYul8435YKKQ
1113,SausageFest Chicago,3.0,$$,10,"['1060 W Addison St', 'Chicago, IL 60613']",41.958023,-87.65569,60613,-wicsaSVAEvb6wHkJ4V6_g
1114,Philly Fresh Cheesesteaks,1.0,,2,"['3472 N Clark St', 'Chicago, IL 60657']",41.94526,-87.655313,60657,JgW17ai6GGRA6aDdP6ayWg
1115,Potbelly Sandwich Shop,3.0,$,56,"['1422 W Webster Ave', 'Chicago, IL 60614']",41.9217727559092,-87.6641757659538,60614,E5D9OjkugtxjdQAYtrNfWw
1116,Domino's Pizza,2.0,$,57,"['2231 N Lincoln Ave', 'Chicago, IL 60614']",41.92282,-87.6446,60614,EZ1EPDDuTMsnXoGmur9bIg
1117,CW Napkin,1.0,$$,12,"['1011 W Irving Park', 'Chicago, IL 60613']",41.9543351,-87.655155,60613,3M5ztgsdA-KadCmWUwVaRw
1118,Subway,3.0,$,11,"['3167 N Lincoln Ave', 'Chicago, IL 60657']",41.939461,-87.668073,60657,FCKdIs-Na3ocJqH59XMJkw
1119,Bangkok Restaurant,3.0,,1,"['3542 N Halsted St', 'Chicago, IL 60657']",41.94671,-87.64978,60657,xZDkGEQ0Y1s0dwM9GbhVRQ
1120,Domino's Pizza,2.5,$,16,"['2401 Clybourn Ave', 'Chicago, IL 60614']",41.92543,-87.66932,60614,zI6oz0AafHl031gWO3KG8A
1121,McDonald's,2.5,$,30,"['1737 W Fullerton', 'Chicago, IL 60614']",41.9247616179788,-87.6719261612902,60614,B0R6qUp5jKZJO1Vd7InJlQ
1122,Chuck E. Cheese,2.5,$$,54,"['1830 W Fullerton Ave', 'Chicago, IL 60614']",41.9265942770024,-87.6740887431263,60614,Cu9FCMT96xSZEWz-tHIzrw
1123,Jimmy John's,2.5,$,42,"['2231 North Lincoln Ave', 'Chicago, IL 60614']",41.92282,-87.6446,60614,6nBQUd8J49-IhzjjdAe5pw
1124,Subway,3.0,$,14,"['2825 N Ashland Ave', 'Chicago, IL 60657']",41.9332051532677,-87.6678059,60657,hFfMA1pDFaiSDIlQTQI1LA
1125,Subway,2.5,$,36,"['2421 N Clark St', 'Chicago, IL 60614']",41.9261425,-87.6406748,60614,fIU3sysSZC2RDejmoJBZrw
1126,Chicago Pizza Party,2.0,,2,"['4043 N Ravenswood Ave', 'Chicago, IL 60613']",41.9555999,-87.67354,60613,DRvDiOyOhFMAFBuRN3sJow
1127,Subway,1.5,$,22,"['3706 N Southport Ave', 'Chicago, IL 60613']",41.9491469,-87.66426750677965,60613,stmaQQCsoc4TyErPL8WmjA
1128,Jimmy John's,2.5,$,34,"['2206 N Clybourn', 'Chicago, IL 60614']",41.92173,-87.66493,60614,PBWFBvT4tc4z-llHiso3zA
1129,Subway,2.0,$,10,"['3952 N Sheridan Rd', 'Chicago, IL 60613']",41.9542862755258,-87.6546836390742,60613,jzKnAWsSTH7c_gOoJqMTlg
1130,Subway,3.5,$,6,"['1917 W Fullerton Ave', 'Chicago, IL 60614']",41.9248708149732,-87.6765597762065,60614,Z-QRBIl-bvh06GNFh0Igvw
